Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product id,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer,Base Plan ID,Offer ID
GPA.3325-4462-7144-19893,2021-12-01,1638324418,Charged,minsk,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.3,5.79,LAKE GENEVA,WI,53147,US,,
GPA.3355-0634-1351-98460,2021-12-01,1638344202,Charged,minsk,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.31,3.8,Tucson,AZ,85705,US,,
GPA.3351-5673-3122-67736,2021-12-01,1638344236,Charged,minsk,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.48,5.97,Tucson,AZ,85705,US,,
GPA.3389-6655-3794-81339,2021-12-01,1638350129,Charged,star2qltesq,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.0,3.49,UNINCORPORATED,AK,99654,US,,
GPA.3311-0142-6457-92656,2021-12-01,1638350143,Charged,star2qltesq,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.0,5.49,UNINCORPORATED,AK,99654,US,,
GPA.3343-4702-5432-38466,2021-12-01,1638372508,Charged,kukui_cheets,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,EUR,4.09,0.9,4.99,,,,IT,,
GPA.3376-6320-1888-65020,2021-12-02,1638432197,Charged,aura,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.25,3.74,Lindon,UT,84042,US,,
GPA.3394-2029-3743-32532,2021-12-02,1638432357,Charged,aura,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.4,5.89,Lindon,UT,84042,US,,
GPA.3319-8033-9737-47036,2021-12-02,1638440809,Charged,surfna,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.17,3.66,Waianae,HI,96792,US,,
GPA.3304-0148-9974-68693,2021-12-02,1638481845,Charged,p3q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.37,5.86,BEAVERCREEK,OH,45432,US,,
GPA.3315-8718-1995-09776,2021-12-03,1638569524,Charged,p3q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.36,5.85,WALL TOWNSHIP,NJ,08724,US,,
GPA.3320-2518-7324-54841,2021-12-03,1638573138,Charged,cruiserlteatt,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.29,3.78,HOUSTON,TX,77373,US,,
GPA.3378-2221-1231-67531,2021-12-03,1638573158,Charged,cruiserlteatt,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.45,5.94,HOUSTON,TX,77373,US,,
GPA.3301-4403-7430-79705,2021-12-04,1638583791,Charged,blueline,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.25,3.74,Ogden,UT,84401,US,,
GPA.3333-1678-4114-47208,2021-12-04,1638592354,Charged,heroqlteatt,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.38,5.87,BALLSTON SPA,NY,12020,US,,
GPA.3345-4049-8504-91588,2021-12-04,1638615988,Charged,beyond0q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.4,5.89,LINCOLN,NE,68504,US,,
GPA.3360-4024-6373-14772,2021-12-04,1638619220,Charged,r8q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,GBP,3.49,0.7,4.19,,,,GB,,
GPA.3356-8478-2701-87669,2021-12-04,1638619266,Charged,r8q,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,GBP,2.16,0.43,2.59,,,,GB,,
GPA.3338-4245-4767-68089,2021-12-04,1638621938,Charged,ASUS_P00J,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.33,5.82,ROSEVILLE,MI,48066,US,,
GPA.3398-7172-3827-34582,2021-12-04,1638648095,Charged,p3q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.0,5.49,RICHMOND HILL,GA,31324,US,,
GPA.3364-6371-0355-15921,2021-12-04,1638648105,Charged,p3q,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.0,3.49,RICHMOND HILL,GA,31324,US,,
GPA.3383-1846-4077-49261,2021-12-04,1638649639,Charged,r8q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.4,5.89,ROCKFORD,OH,45882,US,,
GPA.3364-8812-9325-08035,2021-12-04,1638653758,Charged,r8q,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.25,3.74,TOLEDO,OH,43610,US,,
GPA.3383-1510-0066-66720,2021-12-04,1638653779,Charged,r8q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.4,5.89,TOLEDO,OH,43610,US,,
GPA.3364-9784-6145-49883,2021-12-04,1638657139,Charged,y2q,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.25,3.74,CORTLAND,IL,60178,US,,
GPA.3324-0177-7296-78232,2021-12-05,1638674502,Charged,c2q,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.0,3.49,Henderson,NV,89015,US,,
GPA.3358-2612-1333-01572,2021-12-05,1638678572,Charged,d1q,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.17,3.66,THAYNE,WY,83127,US,,
GPA.3362-7130-8777-99570,2021-12-05,1638679056,Charged,d1q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.27,5.76,THAYNE,WY,83127,US,,
GPA.3393-1359-3269-62506,2021-12-05,1638679578,Charged,d2q,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.17,3.66,STAR VALLEY RANCH,WY,83127,US,,
GPA.3304-3230-7706-91647,2021-12-05,1638679588,Charged,d2q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.27,5.76,STAR VALLEY RANCH,WY,83127,US,,
GPA.3358-2483-7470-91506,2021-12-05,1638682054,Charged,a71xq,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.63,6.12,San Juan,,00936,PR,,
GPA.3306-1869-3426-44369,2021-12-05,1638699226,Charged,coral,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,AUD,7.26,0.73,7.99,,,7008,AU,,
GPA.3371-7189-0275-35676,2021-12-05,1638699247,Charged,coral,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,AUD,4.35,0.44,4.79,,,7008,AU,,
GPA.3373-7586-1549-46913,2021-12-05,1638703457,Charged,p3q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.0,5.49,Elgin,SC,29045,US,,
GPA.3368-7470-4467-60428,2021-12-05,1638731063,Charged,a12s,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,DKK,17.6,4.4,22.0,,,,DK,,
GPA.3380-5620-0415-67330,2021-12-05,1638735710,Charged,winglm,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.21,3.7,MOUNT PENN,PA,19606,US,,
GPA.3367-9164-5970-20594,2021-12-06,1638751557,Charged,redfin,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.5,5.99,WIIITE IIOUSE,TN,37188,US,,
GPA.3356-7144-6334-10438,2021-12-06,1638807196,Charged,crosshatch,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.22,3.71,Ajo,AZ,85321,US,,
GPA.3350-8083-0035-82077,2021-12-06,1638812343,Charged,o1q,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.0,3.49,ORLANDO,FL,32828,US,,
GPA.3330-2082-9045-47728,2021-12-06,1638817078,Charged,ginna,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.0,3.49,SPRINGFIELD,MO,65802,US,,
GPA.3386-9536-3972-92534,2021-12-06,1638821662,Charged,starqltesq,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.4,5.89,SOUTH SALT LAKE,UT,84119,US,,
GPA.3351-9480-8348-84681,2021-12-06,1638821697,Charged,starqltesq,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.25,3.74,SOUTH SALT LAKE,UT,84119,US,,
GPA.3391-7192-1608-00546,2021-12-06,1638825795,Charged,Miami_Pro,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,CAD,4.49,0.58,5.07,Vermilion Bay,ON,P0V2V0,CA,,
GPA.3387-8538-0668-81040,2021-12-07,1638885576,Charged,begonia,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,EUR,4.19,0.8,4.99,,,,DE,,
GPA.3352-2760-7414-79863,2021-12-07,1638885585,Charged,begonia,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,EUR,2.51,0.48,2.99,,,,DE,,
GPA.3371-8216-1713-23526,2021-12-07,1638889851,Charged,crownqltesq,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.28,3.77,Schenectady,NY,12305,US,,
GPA.3338-6917-7336-24597,2021-12-07,1638920509,Charged,d2q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.48,5.97,LOVES PARK,IL,61111,US,,
GPA.3332-9963-8265-99059,2021-12-08,1638924827,Charged,r8q,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.25,3.74,ROCKFORD,OH,45882,US,,
GPA.3343-5447-9602-55491,2021-12-08,1638963772,Charged,p3q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.33,5.82,CHARLESTOWN,MD,21903,US,,
GPA.3362-9151-5993-31934,2021-12-08,1638975201,Charged,beyond2q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.36,5.85,APPLE VALLEY,UT,84737,US,,
GPA.3344-3707-6833-56644,2021-12-08,1638979692,Charged,x1q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.49,5.98,GARDEN CITY,KS,67868,US,,
GPA.3312-7050-5448-34349,2021-12-09,1639015150,Charged,o1q,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.23,3.72,Oregon,OH,43616,US,,
GPA.3341-6551-9321-49132,2021-12-09,1639046055,Charged,borneo,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.23,3.72,Rapid City,SD,57701,US,,
GPA.3357-0362-7432-18687,2021-12-09,1639072683,Charged,U325AC,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.24,3.73,ALVIN,TX,77511,US,,
GPA.3334-5557-2187-24834,2021-12-09,1639073426,Charged,P027,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.21,3.7,SCOTTS,MI,49088,US,,
GPA.3359-9105-6239-34580,2021-12-09,1639076784,Charged,o1q,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.2,3.69,UNINCORPORATED,OH,45035,US,,
GPA.3346-1039-7390-27831,2021-12-10,1639096003,Charged,gta2xlwifi,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,EUR,4.12,0.87,4.99,,,,NL,,
GPA.3357-7697-1219-19074,2021-12-10,1639096032,Charged,gta2xlwifi,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,EUR,2.47,0.52,2.99,,,,NL,,
GPA.3331-1859-4219-68916,2021-12-10,1639111271,Charged,blueline,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.35,5.84,GLASTONBURY,CT,06033,US,,
GPA.3360-3998-4682-03922,2021-12-10,1639142550,Charged,a52xq,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.21,3.7,KENHORST,PA,19607,US,,
GPA.3304-3091-6104-41658,2021-12-10,1639168075,Charged,cruiserlteatt,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.0,5.49,JEFFERSON CITY,MO,65109,US,,
GPA.3390-4950-9174-15734,2021-12-11,1639192843,Charged,beyond1q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.45,5.94,GLENDALE,AZ,85302,US,,
GPA.3384-1498-5957-99427,2021-12-11,1639206639,Charged,dream2qltesq,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.0,5.49,UNINCORPORATED,KS,67401,US,,
GPA.3344-8066-5593-50815,2021-12-11,1639216917,Charged,coral,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.45,5.94,ARLINGTON,TX,76006,US,,
GPA.3342-3301-4730-22065,2021-12-11,1639217540,Charged,q2q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.0,5.49,NORFOLK,VA,23502,US,,
GPA.3397-9566-0049-45914,2021-12-11,1639236235,Charged,p3q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.0,5.49,BAKERSFIELD,CA,93313,US,,
GPA.3343-2307-5414-30205,2021-12-11,1639257205,Charged,y2q,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.0,3.49,LOGANVILLE,GA,30052,US,,
GPA.3331-3770-6913-85945,2021-12-12,1639269173,Charged,beyond0q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.34,5.83,GREEN VALLEY,AZ,85622,US,,
GPA.3318-9672-8486-78921,2021-12-12,1639271748,Charged,starqltesq,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.45,5.94,ARLINGTON,TX,76006,US,,
GPA.3371-1854-0519-78950,2021-12-12,1639282260,Charged,dream2qltesq,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.0,3.49,UNINCORPORATED,KS,67401,US,,
GPA.3364-2481-0602-44164,2021-12-12,1639283688,Charged,t2q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.45,5.94,LUBBOCK,TX,79424,US,,
GPA.3397-3191-6906-08195,2021-12-12,1639283703,Charged,t2q,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.29,3.78,LUBBOCK,TX,79424,US,,
GPA.3395-0509-9687-89368,2021-12-12,1639295790,Charged,crownqltesq,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.19,3.68,UNINCORPORATED,NE,68941,US,,
GPA.3310-0512-7900-07574,2021-12-12,1639295798,Charged,crownqltesq,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.3,5.79,UNINCORPORATED,NE,68941,US,,
GPA.3386-1510-4314-07889,2021-12-12,1639298273,Charged,y2s,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,EUR,2.47,0.52,2.99,,,,NL,,
GPA.3321-4624-9301-39572,2021-12-12,1639302214,Charged,p3q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.43,5.92,ALBUQUERQUE,NM,87121,US,,
