Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product id,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer,Base Plan ID,Offer ID
GPA.3362-5077-4584-51696,2021-12-12,1639302228,Charged,p3q,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.28,3.77,ALBUQUERQUE,NM,87121,US,,
GPA.3362-3373-0643-19478,2021-12-12,1639309362,Charged,rav,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.0,3.49,HARTWELL,GA,30643,US,,
GPA.3308-5512-2019-39591,2021-12-12,1639327314,Charged,starqltesq,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.38,5.87,Forest City,IA,50436,US,,
GPA.3370-2644-1732-82670,2021-12-12,1639327332,Charged,starqltesq,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.24,3.73,Forest City,IA,50436,US,,
GPA.3301-7596-2982-01163,2021-12-12,1639331082,Charged,c2q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.57,6.06,Seattle,WA,98126,US,,
GPA.3375-8736-4612-10421,2021-12-12,1639337316,Charged,U304AA,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.45,5.94,HEWITT,TX,76643,US,,
GPA.3369-5337-7968-17903,2021-12-12,1639337880,Charged,p3q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.56,6.05,Kent,WA,98031,US,,
GPA.3363-8652-2817-94928,2021-12-12,1639343520,Charged,winglm,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.33,5.82,MOUNT PENN,PA,19606,US,,
GPA.3350-2297-6303-69201,2021-12-12,1639348212,Charged,hero2qlteatt,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.0,5.49,Chula Vista,CA,91911,US,,
GPA.3373-0587-8150-96180,2021-12-12,1639348230,Charged,hero2qlteatt,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.0,3.49,Chula Vista,CA,91911,US,,
GPA.3349-1114-4535-13385,2021-12-12,1639349757,Charged,flame,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.38,5.87,CLARKSVILLE,IN,47150,US,,
GPA.3340-1836-6704-24071,2021-12-12,1639349764,Charged,bonito,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.24,3.73,ANDERSON,IN,46013,US,,
GPA.3349-4652-6611-97291,2021-12-12,1639349912,Charged,bonito,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.38,5.87,ANDERSON,IN,46013,US,,
GPA.3301-9368-7078-19682,2021-12-13,1639361723,Charged,mdh10lm,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.33,5.82,Reading,PA,19602,US,,
GPA.3318-9672-8486-78921,2021-12-13,1639362443,Refund,starqltesq,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,-0.45,-5.94,ARLINGTON,TX,76006,US,,
GPA.3340-9052-8423-41971,2021-12-13,1639362491,Charged,r8q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.33,5.82,Reading,PA,19605,US,,
GPA.3378-9438-8673-64930,2021-12-13,1639367899,Charged,a20p,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.0,3.49,CARTERVILLE,MO,64835,US,,
GPA.3325-1934-7676-37149,2021-12-13,1639368727,Charged,Elite_C55US,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.0,5.49,FRESNO,CA,93722,US,,
GPA.3394-8087-7905-20815,2021-12-13,1639410605,Charged,guamna,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.32,3.81,SHREVEPORT,LA,71118,US,,
GPA.3323-7263-5482-29210,2021-12-13,1639410624,Charged,guamna,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.49,5.98,SHREVEPORT,LA,71118,US,,
GPA.3323-4725-7439-37206,2021-12-13,1639411542,Charged,guamna,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.36,5.85,Staunton,IL,62088,US,,
GPA.3329-8463-8254-85418,2021-12-13,1639424538,Charged,crownqltesq,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.31,3.8,KENT,WA,98042,US,,
GPA.3350-9680-7407-02901,2021-12-13,1639424574,Charged,crownqltesq,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.48,5.97,KENT,WA,98042,US,,
GPA.3398-2550-1522-70615,2021-12-14,1639444299,Charged,p3q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.38,5.87,CEDAR RAPIDS,IA,52402,US,,
GPA.3315-9396-3900-13424,2021-12-14,1639445185,Charged,sunfish,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.4,5.89,LINCOLN,NE,68521,US,,
GPA.3302-1488-4725-64993,2021-12-14,1639448961,Charged,OnePlusN100TMO,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.0,5.49,UNINCORPORATED,GA,30213,US,,
GPA.3334-9737-2609-97576,2021-12-14,1639450553,Charged,mdh50lm,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.44,5.93,CLEVELAND,OH,44119,US,,
GPA.3374-1254-6352-80751,2021-12-14,1639453441,Charged,starqltesq,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.0,5.49,GUNNISON,CO,81230,US,,
GPA.3399-3680-8784-87679,2021-12-14,1639468645,Charged,greatqlte,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.0,3.49,MACON,GA,31210,US,,
GPA.3398-9704-7757-29406,2021-12-14,1639492103,Charged,oriole,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,AUD,7.26,0.73,7.99,,,2602,AU,,
GPA.3314-6540-9320-17880,2021-12-14,1639503861,Charged,bramble,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.23,3.72,UNINCORPORATED,OH,44491,US,,
GPA.3337-3198-7370-66095,2021-12-14,1639503876,Charged,bramble,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.37,5.86,UNINCORPORATED,OH,44491,US,,
GPA.3306-8304-9884-84232,2021-12-15,1639555178,Charged,cv7as,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.0,5.49,Ocala,FL,34470,US,,
GPA.3370-0881-8370-68461,2021-12-15,1639588654,Charged,crownqltesq,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.25,3.74,ALMA,TX,75119,US,,
GPA.3376-2329-7162-59729,2021-12-15,1639608068,Charged,kiev,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.31,3.8,BROOKLYN,NY,11234,US,,
GPA.3332-9604-8830-95572,2021-12-15,1639608951,Charged,kukui_cheets,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.3,3.79,MOSES LAKE,WA,98837,US,,
GPA.3313-9470-3283-53566,2021-12-15,1639609869,Charged,p3s,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.32,3.81,BLUFF CITY,TN,37686,US,,
GPA.3379-2460-4388-94917,2021-12-15,1639609891,Charged,p3s,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.5,5.99,BLUFF CITY,TN,37686,US,,
GPA.3301-5989-9651-80122,2021-12-16,1639615812,Charged,a52xq,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.0,5.49,BELLA VISTA,AR,72714,US,,
GPA.3384-4680-9974-65080,2021-12-16,1639622779,Charged,a11q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.33,5.82,HEBRON,KY,41048,US,,
GPA.3323-9871-7638-48223,2021-12-16,1639634708,Charged,sargo,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.45,5.94,San Antonio,TX,78250,US,,
GPA.3313-8739-9930-90038,2021-12-16,1639634728,Charged,sargo,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.29,3.78,San Antonio,TX,78250,US,,
GPA.3390-8764-2247-21473,2021-12-16,1639649469,Charged,OnePlus5T,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,EUR,4.12,0.87,4.99,,,,BE,,
GPA.3317-5723-0757-25430,2021-12-16,1639679563,Charged,r8q,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.22,3.71,Minooka,IL,60447,US,,
GPA.3373-5518-6752-28121,2021-12-16,1639682017,Charged,maltalsc,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,GBP,3.49,0.7,4.19,,,,GB,,
GPA.3313-9541-9030-68387,2021-12-17,1639699240,Charged,tf840,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,CAD,7.49,0.97,8.46,New Lowell,ON,L0M 1N0,CA,,
GPA.3379-9887-0688-79653,2021-12-17,1639699266,Charged,tf840,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,CAD,4.49,0.58,5.07,New Lowell,ON,L0M 1N0,CA,,
GPA.3329-7487-1742-77743,2021-12-17,1639704895,Charged,flame,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.38,5.87,ALGONQUIN,IL,60156,US,,
GPA.3372-3708-8954-98601,2021-12-17,1639704914,Charged,flame,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.25,3.74,ALGONQUIN,IL,60156,US,,
GPA.3394-1860-6913-78037,2021-12-17,1639708749,Charged,beyond2q,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.24,3.73,KING,NC,27021,US,,
GPA.3343-0688-2435-29269,2021-12-17,1639708763,Charged,beyond2q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.37,5.86,KING,NC,27021,US,,
GPA.3374-0472-7360-28487,2021-12-17,1639712693,Charged,q2q,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.0,3.49,ALBANY,OR,97322,US,,
GPA.3365-0338-1965-88032,2021-12-17,1639715454,Charged,river,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.0,3.49,Mountain home,ID,83647,US,,
GPA.3377-7913-8535-02506,2021-12-17,1639728595,Charged,cedric,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,GBP,3.49,0.7,4.19,,,,GB,,
GPA.3316-8588-0793-90175,2021-12-17,1639747295,Charged,surya,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,PHP,295.0,0.0,295.0,Dumaguete City,NEGROS ORIENTAL,6200,PH,,
GPA.3321-9671-7801-74033,2021-12-17,1639758951,Charged,flame,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.57,6.06,Seattle,WA,98125,US,,
GPA.3307-6003-2983-32479,2021-12-17,1639761644,Charged,d1q,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.28,3.77,AUBURN,NY,13021,US,,
GPA.3397-9739-0226-16796,2021-12-17,1639767324,Charged,z3s,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,GBP,2.16,0.43,2.59,,,,GB,,
GPA.3349-4849-3260-36772,2021-12-18,1639787970,Charged,sunfish,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.38,5.87,Mishawaka,IN,46545,US,,
GPA.3306-9160-6218-41824,2021-12-18,1639794412,Charged,r8q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.37,5.86,Sullivan,IL,61951,US,,
GPA.3336-0156-7567-91666,2021-12-18,1639797872,Charged,o1q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.0,5.49,TAMPA,FL,33544,US,,
GPA.3336-6954-0341-35855,2021-12-18,1639811313,Charged,o1q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.3,5.79,UNINCORPORATED,ME,04284,US,,
GPA.3346-7397-9406-40013,2021-12-18,1639811379,Charged,o1q,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.19,3.68,UNINCORPORATED,ME,04284,US,,
GPA.3368-6174-5911-81669,2021-12-18,1639822201,Charged,beyond0q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.0,5.49,Mena,AR,71953,US,,
GPA.3333-6586-4764-62351,2021-12-18,1639837760,Charged,caprip,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.0,3.49,Pembroke Pines,FL,33029,US,,
GPA.3324-2619-2250-02377,2021-12-18,1639847176,Charged,Porto,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.33,5.82,PORT HURON,MI,48060,US,,
GPA.3320-4703-4610-67825,2021-12-18,1639856802,Charged,beyond2q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.38,5.87,South Bend,IN,46614,US,,
GPA.3351-4042-4365-60605,2021-12-18,1639861327,Charged,p3q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.33,5.82,LANSING,MI,48906,US,,
GPA.3399-9459-0951-16231,2021-12-18,1639861360,Charged,p3q,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.21,3.7,LANSING,MI,48906,US,,
GPA.3357-4999-4135-51582,2021-12-18,1639868929,Charged,c2q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.36,5.85,Vineland,NJ,08360,US,,
GPA.3324-8941-0032-75380,2021-12-19,1639882747,Charged,gts3lwifi,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.45,5.94,GARLAND,TX,75042,US,,
GPA.3356-0638-9018-22356,2021-12-19,1639887686,Charged,d2q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.33,5.82,RADCLIFF,KY,40160,US,,
GPA.3391-0191-5835-31398,2021-12-19,1639887697,Charged,crownqltesq,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.39,5.88,ALMA,TX,75119,US,,
GPA.3398-3693-9710-19768,2021-12-19,1639898212,Charged,OP4B80L1,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,AUD,7.26,0.73,7.99,Banyo,QLD,4014,AU,,
GPA.3304-2199-9322-82199,2021-12-19,1639933809,Charged,y2q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,CAD,7.49,0.89,8.38,Prince George,BC,V2M 4T5,CA,,
GPA.3310-8770-6712-86675,2021-12-19,1639934321,Charged,y2q,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,CAD,4.49,0.53,5.02,Prince George,BC,V2M 4T5,CA,,
